age,job,education,default,balance,loan,day,month,y,val_email,phone_type,ConsumerGroup,contacts,days_since,total_contacts,last_campaign_outcome,mortgage
54,management,tertiary,no,529911,no,5,may,no,no,unknown,A,2,-1,0,unknown,yes
55,blue-collar,secondary,no,1068718,no,5,may,no,no,unknown,A,3,-1,0,unknown,yes
44,blue-collar,secondary,no,510311,yes,5,may,no,no,unknown,A,2,-1,0,unknown,yes
43,management,unknown,no,408960,no,5,may,no,no,unknown,A,2,-1,0,unknown,yes
56,admin.,secondary,no,322414,no,5,may,no,no,unknown,B,2,-1,0,unknown,yes
54,technician,unknown,no,518303,no,5,may,no,no,unknown,C,2,-1,0,unknown,yes
55,services,primary,no,461685,yes,5,may,no,no,unknown,B,2,-1,0,unknown,yes
37,services,secondary,no,548371,yes,5,may,no,no,unknown,B,2,-1,0,unknown,yes
33,admin.,tertiary,no,834221,no,5,may,no,no,unknown,A,2,-1,0,unknown,no
46,admin.,secondary,no,392885,no,5,may,no,no,unknown,B,2,-1,0,unknown,yes
36,blue-collar,secondary,no,844096,yes,5,may,no,no,unknown,A,2,-1,0,unknown,yes
51,technician,secondary,no,421145,no,5,may,no,no,unknown,B,2,-1,0,unknown,yes
40,retired,primary,no,411594,no,5,may,no,yes,unknown,B,2,-1,0,unknown,no
42,blue-collar,secondary,no,585722,no,5,may,no,no,unknown,B,2,-1,0,unknown,yes
51,blue-collar,secondary,no,725268,no,5,may,no,no,unknown,A,2,-1,0,unknown,yes
49,blue-collar,unknown,no,402190,no,5,may,yes,yes,unknown,B,2,-1,0,unknown,yes
48,management,secondary,no,727398,no,5,may,no,no,unknown,A,3,-1,0,unknown,yes
32,technician,tertiary,no,1031190,no,5,may,no,yes,unknown,A,2,-1,0,unknown,no
31,admin.,secondary,no,604523,no,5,may,no,no,unknown,A,2,-1,0,unknown,yes
55,management,tertiary,no,669281,no,5,may,no,no,unknown,D,4,-1,0,unknown,no
40,blue-collar,secondary,no,999318,no,5,may,yes,yes,unknown,B,3,-1,0,unknown,yes
47,technician,tertiary,no,86853,no,5,may,no,no,unknown,A,3,-1,0,unknown,yes
57,technician,unknown,no,447920,no,5,may,no,no,unknown,A,3,-1,0,unknown,yes
41,blue-collar,secondary,no,718168,no,5,may,no,yes,unknown,A,2,-1,0,unknown,yes
48,blue-collar,secondary,no,641685,no,5,may,no,no,unknown,B,3,-1,0,unknown,no
42,blue-collar,unknown,no,387425,no,5,may,no,no,unknown,A,2,-1,0,unknown,yes
30,blue-collar,secondary,no,490296,no,5,may,no,no,unknown,A,2,-1,0,unknown,yes
58,management,tertiary,no,154405,no,5,may,no,no,unknown,B,5,-1,0,unknown,yes
45,management,tertiary,no,442428,no,5,may,yes,no,unknown,A,3,-1,0,unknown,yes
49,blue-collar,secondary,no,389118,no,5,may,no,yes,unknown,A,4,-1,0,unknown,yes
42,admin.,secondary,no,365177,no,5,may,no,no,unknown,B,2,-1,0,unknown,yes
53,technician,secondary,no,654692,yes,5,may,no,no,unknown,A,2,-1,0,unknown,yes
51,admin.,secondary,yes,371071,no,5,may,no,no,unknown,A,3,-1,0,unknown,no
32,services,secondary,no,774066,no,5,may,no,yes,unknown,B,2,-1,0,unknown,yes
41,blue-collar,secondary,no,868747,no,5,may,yes,no,unknown,A,3,-1,0,unknown,yes
43,management,secondary,no,929414,no,5,may,no,no,unknown,A,3,-1,0,unknown,yes
40,blue-collar,secondary,no,671090,no,5,may,no,no,unknown,A,2,-1,0,unknown,yes
50,blue-collar,primary,no,883571,no,5,may,no,no,unknown,A,2,-1,0,unknown,yes
34,management,tertiary,no,120470,no,5,may,no,no,unknown,B,4,-1,0,unknown,yes
53,services,unknown,no,772084,no,5,may,no,no,unknown,A,2,-1,0,unknown,no
45,technician,secondary,no,426684,no,5,may,no,no,unknown,A,4,-1,0,unknown,yes
39,blue-collar,primary,no,413758,no,5,may,no,no,unknown,A,2,-1,0,unknown,yes
44,services,tertiary,no,771732,no,5,may,no,yes,unknown,A,4,-1,0,unknown,yes
55,management,tertiary,no,0,no,5,may,yes,no,unknown,B,3,-1,0,unknown,yes
46,management,tertiary,no,311895,no,5,may,no,no,unknown,B,2,-1,0,unknown,yes
45,blue-collar,secondary,no,562135,no,5,may,no,no,unknown,C,2,-1,0,unknown,yes
34,admin.,secondary,no,537214,no,5,may,yes,no,unknown,B,3,-1,0,unknown,yes
36,blue-collar,secondary,no,711182,no,5,may,no,no,unknown,A,2,-1,0,unknown,yes
59,unknown,unknown,no,980931,no,5,may,no,no,unknown,B,3,-1,0,unknown,no
31,admin.,secondary,no,789870,no,5,may,no,no,unknown,A,2,-1,0,unknown,yes
44,blue-collar,secondary,no,385646,no,5,may,no,no,unknown,C,4,-1,0,unknown,yes
33,entrepreneur,tertiary,no,697561,no,5,may,no,yes,unknown,A,2,-1,0,unknown,yes
40,blue-collar,secondary,no,862382,no,5,may,no,no,unknown,A,4,-1,0,unknown,yes
46,admin.,tertiary,no,843082,no,5,may,yes,no,unknown,B,2,-1,0,unknown,yes
48,management,tertiary,no,251466,no,5,may,no,no,unknown,A,2,-1,0,unknown,yes
42,services,secondary,no,916829,no,6,may,no,no,unknown,A,2,-1,0,unknown,yes
27,services,secondary,no,621422,no,6,may,no,no,unknown,B,3,-1,0,unknown,yes
48,admin.,secondary,no,543115,yes,6,may,yes,no,unknown,B,2,-1,0,unknown,yes
59,admin.,secondary,no,603865,no,6,may,no,no,unknown,C,3,-1,0,unknown,yes
46,technician,tertiary,no,539910,no,6,may,no,yes,unknown,A,1,-1,0,unknown,yes
38,admin.,secondary,no,600537,no,6,may,yes,yes,unknown,C,1,-1,0,unknown,yes
43,management,tertiary,no,854183,no,6,may,yes,no,unknown,C,1,-1,0,unknown,yes
38,admin.,tertiary,no,869019,no,6,may,no,no,unknown,B,1,-1,0,unknown,yes
23,student,secondary,no,572391,no,6,may,no,no,unknown,C,1,-1,0,unknown,yes
34,services,secondary,no,696030,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
38,admin.,secondary,no,167713,yes,6,may,no,no,unknown,A,1,-1,0,unknown,yes
37,blue-collar,secondary,no,693819,no,6,may,no,no,unknown,C,1,-1,0,unknown,no
25,admin.,secondary,no,471184,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
48,blue-collar,unknown,no,209050,no,6,may,no,no,unknown,B,1,-1,0,unknown,yes
49,blue-collar,secondary,no,653430,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
38,admin.,secondary,no,416421,no,6,may,no,yes,unknown,A,2,-1,0,unknown,no
43,blue-collar,primary,no,555492,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
33,management,tertiary,no,22487,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
55,blue-collar,secondary,no,556845,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
38,blue-collar,secondary,no,912443,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
49,services,secondary,no,18457,yes,6,may,yes,no,unknown,A,1,-1,0,unknown,yes
40,management,secondary,no,641629,no,6,may,no,no,unknown,A,3,-1,0,unknown,no
43,admin.,unknown,no,650145,no,6,may,no,no,unknown,A,1,-1,0,unknown,no
38,blue-collar,secondary,no,547094,no,6,may,yes,no,unknown,A,1,-1,0,unknown,yes
58,services,secondary,no,451236,yes,6,may,no,no,unknown,A,1,-1,0,unknown,yes
57,technician,unknown,no,1016011,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
32,unemployed,secondary,no,517721,no,6,may,no,no,unknown,B,4,-1,0,unknown,yes
56,management,tertiary,no,1055217,yes,6,may,yes,yes,unknown,B,1,-1,0,unknown,yes
58,blue-collar,unknown,no,252706,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
60,retired,secondary,no,429867,no,6,may,yes,no,unknown,B,1,-1,0,unknown,yes
37,technician,tertiary,no,493346,no,6,may,no,no,unknown,D,1,-1,0,unknown,yes
46,technician,tertiary,no,572062,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
27,admin.,secondary,no,330184,no,6,may,no,no,unknown,B,1,-1,0,unknown,yes
43,blue-collar,secondary,no,0,no,6,may,no,no,unknown,C,2,-1,0,unknown,yes
32,technician,secondary,no,501246,yes,6,may,no,no,unknown,A,3,-1,0,unknown,yes
40,admin.,secondary,no,769560,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
38,admin.,secondary,no,477144,no,6,may,no,no,unknown,A,1,-1,0,unknown,no
34,blue-collar,secondary,no,696501,yes,6,may,no,no,unknown,C,1,-1,0,unknown,no
47,blue-collar,primary,no,662720,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
42,housemaid,primary,no,789552,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
48,technician,secondary,no,547879,yes,6,may,no,no,unknown,A,1,-1,0,unknown,yes
29,self-employed,tertiary,no,234930,no,6,may,yes,no,unknown,B,1,-1,0,unknown,yes
50,services,secondary,no,333248,no,6,may,no,no,unknown,B,1,-1,0,unknown,yes
52,technician,unknown,no,806113,no,6,may,no,no,unknown,A,2,-1,0,unknown,no
50,management,tertiary,no,544005,no,6,may,no,no,unknown,A,1,-1,0,unknown,no
58,retired,tertiary,no,193901,no,6,may,no,no,unknown,A,1,-1,0,unknown,no
46,blue-collar,primary,no,417908,no,6,may,no,no,unknown,A,3,-1,0,unknown,yes
38,technician,secondary,no,425058,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
46,blue-collar,secondary,no,565564,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
32,services,secondary,no,719585,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
51,blue-collar,primary,no,867808,no,6,may,yes,no,unknown,B,1,-1,0,unknown,yes
39,admin.,secondary,no,871385,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
48,admin.,secondary,no,804210,no,6,may,no,no,unknown,A,2,-1,0,unknown,yes
36,entrepreneur,tertiary,no,425158,no,6,may,no,no,unknown,A,2,-1,0,unknown,yes
34,admin.,secondary,no,1409079,no,6,may,yes,no,unknown,B,1,-1,0,unknown,yes
40,technician,secondary,no,485418,no,6,may,no,no,unknown,A,1,-1,0,unknown,no
43,unemployed,secondary,no,421293,no,6,may,yes,no,unknown,B,1,-1,0,unknown,yes
52,blue-collar,primary,no,867644,yes,6,may,no,no,unknown,B,1,-1,0,unknown,yes
33,technician,secondary,yes,533141,no,6,may,no,no,unknown,B,1,-1,0,unknown,yes
49,management,tertiary,no,447774,no,6,may,no,no,unknown,A,3,-1,0,unknown,yes
32,management,tertiary,no,522203,no,6,may,no,no,unknown,C,1,-1,0,unknown,yes
39,admin.,secondary,no,0,no,6,may,no,no,unknown,C,1,-1,0,unknown,yes
40,blue-collar,secondary,no,620674,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
38,technician,tertiary,no,1008615,no,6,may,yes,yes,unknown,B,3,-1,0,unknown,yes
43,management,secondary,no,356864,no,6,may,no,no,unknown,A,2,-1,0,unknown,yes
39,services,secondary,no,328893,no,6,may,no,no,unknown,B,1,-1,0,unknown,yes
54,blue-collar,primary,no,764885,no,6,may,yes,no,unknown,B,1,-1,0,unknown,yes
38,technician,tertiary,no,474663,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
40,blue-collar,secondary,no,424084,no,6,may,yes,no,unknown,A,1,-1,0,unknown,yes
55,admin.,secondary,no,537842,no,6,may,no,no,unknown,C,1,-1,0,unknown,yes
42,management,tertiary,no,830219,no,6,may,no,no,unknown,B,1,-1,0,unknown,yes
39,blue-collar,secondary,no,738326,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
40,blue-collar,primary,no,1277332,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
32,blue-collar,secondary,no,362802,no,6,may,no,no,unknown,A,2,-1,0,unknown,yes
55,admin.,secondary,no,509175,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
45,blue-collar,secondary,no,622756,no,6,may,yes,no,unknown,B,1,-1,0,unknown,no
35,management,tertiary,no,461017,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
58,technician,secondary,no,327252,no,6,may,no,no,unknown,C,1,-1,0,unknown,no
35,admin.,secondary,no,376512,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
49,services,primary,no,87199,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
34,technician,tertiary,no,908853,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
36,blue-collar,secondary,no,570777,no,6,may,no,no,unknown,A,2,-1,0,unknown,yes
24,self-employed,secondary,no,416215,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
34,technician,secondary,no,379618,no,6,may,no,yes,unknown,A,1,-1,0,unknown,yes
51,admin.,secondary,no,410185,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
39,technician,unknown,no,0,no,6,may,yes,no,unknown,A,1,-1,0,unknown,yes
50,self-employed,unknown,no,861554,no,6,may,yes,no,unknown,B,1,-1,0,unknown,yes
32,services,secondary,no,435422,no,6,may,no,yes,unknown,C,1,-1,0,unknown,yes
42,blue-collar,unknown,no,1165330,no,6,may,no,no,unknown,C,1,-1,0,unknown,yes
50,technician,secondary,no,604247,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
40,services,secondary,no,380041,no,6,may,no,no,unknown,B,1,-1,0,unknown,no
46,management,unknown,no,1360091,no,6,may,yes,no,unknown,B,1,-1,0,unknown,yes
37,management,tertiary,no,661649,yes,6,may,no,no,unknown,A,2,-1,0,unknown,yes
34,blue-collar,secondary,no,671376,yes,6,may,no,yes,unknown,A,1,-1,0,unknown,yes
44,blue-collar,secondary,no,747205,yes,6,may,yes,no,unknown,B,1,-1,0,unknown,yes
40,admin.,secondary,no,493720,yes,6,may,no,yes,unknown,A,1,-1,0,unknown,yes
37,technician,secondary,no,419113,no,6,may,yes,yes,unknown,B,1,-1,0,unknown,yes
33,blue-collar,secondary,yes,662665,no,6,may,no,no,unknown,C,1,-1,0,unknown,no
35,blue-collar,secondary,no,297920,no,6,may,no,no,unknown,C,2,-1,0,unknown,yes
58,blue-collar,secondary,no,510174,no,6,may,no,no,unknown,A,1,-1,0,unknown,no
39,blue-collar,primary,no,621811,no,6,may,no,no,unknown,B,2,-1,0,unknown,yes
43,blue-collar,secondary,no,565426,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
39,unemployed,primary,no,674522,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
36,services,primary,no,1092472,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
57,retired,secondary,no,831750,yes,6,may,no,no,unknown,A,4,-1,0,unknown,no
36,admin.,secondary,no,612522,no,6,may,no,yes,unknown,A,1,-1,0,unknown,yes
50,blue-collar,primary,no,437083,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
55,blue-collar,secondary,no,1042801,no,6,may,yes,no,unknown,B,1,-1,0,unknown,yes
44,self-employed,tertiary,no,420286,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
44,services,secondary,no,949940,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
39,housemaid,primary,no,659043,no,6,may,no,no,unknown,C,3,-1,0,unknown,yes
46,blue-collar,unknown,no,260263,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
39,blue-collar,secondary,no,882088,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
34,admin.,secondary,no,1424927,no,6,may,yes,no,unknown,B,1,-1,0,unknown,no
40,blue-collar,primary,no,309919,no,6,may,no,no,unknown,A,2,-1,0,unknown,yes
50,management,tertiary,no,417645,no,6,may,no,yes,unknown,A,1,-1,0,unknown,yes
31,management,secondary,no,474757,no,6,may,yes,no,unknown,C,1,-1,0,unknown,yes
37,admin.,secondary,no,495930,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
39,management,secondary,no,725324,no,6,may,no,yes,unknown,A,1,-1,0,unknown,yes
51,blue-collar,primary,no,578905,no,6,may,yes,no,unknown,B,1,-1,0,unknown,yes
41,technician,secondary,no,582781,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
41,technician,secondary,no,517651,yes,6,may,no,no,unknown,A,1,-1,0,unknown,yes
43,blue-collar,secondary,no,879732,no,6,may,yes,no,unknown,A,1,-1,0,unknown,no
30,services,secondary,no,720451,no,6,may,no,no,unknown,A,2,-1,0,unknown,yes
54,management,primary,no,239887,no,6,may,no,no,unknown,A,1,-1,0,unknown,no
43,blue-collar,secondary,no,705034,yes,6,may,no,yes,unknown,A,1,-1,0,unknown,yes
59,management,tertiary,no,585707,yes,6,may,no,no,unknown,A,1,-1,0,unknown,yes
47,technician,unknown,no,326942,no,6,may,no,yes,unknown,A,1,-1,0,unknown,yes
40,blue-collar,primary,no,775638,no,6,may,yes,yes,unknown,C,1,-1,0,unknown,yes
32,technician,secondary,no,922049,no,6,may,no,no,unknown,A,2,-1,0,unknown,yes
29,blue-collar,secondary,no,944660,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
36,blue-collar,secondary,no,0,no,6,may,yes,no,unknown,B,1,-1,0,unknown,yes
55,unemployed,tertiary,no,489835,no,6,may,no,no,unknown,A,1,-1,0,unknown,no
30,blue-collar,secondary,no,483791,no,6,may,no,no,unknown,A,2,-1,0,unknown,yes
39,admin.,secondary,no,1137067,no,6,may,yes,no,unknown,B,2,-1,0,unknown,yes
39,blue-collar,secondary,no,622957,no,6,may,no,no,unknown,C,2,-1,0,unknown,yes
50,blue-collar,secondary,no,1073582,no,6,may,yes,no,unknown,A,1,-1,0,unknown,yes
44,blue-collar,secondary,no,564551,no,6,may,no,no,unknown,A,2,-1,0,unknown,yes
37,technician,secondary,no,259958,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
46,admin.,primary,no,645107,yes,6,may,no,no,unknown,A,2,-1,0,unknown,yes
32,technician,unknown,no,6246,no,6,may,yes,no,unknown,B,1,-1,0,unknown,no
37,management,tertiary,no,685712,yes,6,may,no,no,unknown,A,1,-1,0,unknown,yes
29,blue-collar,secondary,no,398830,no,6,may,yes,yes,unknown,B,1,-1,0,unknown,yes
41,blue-collar,secondary,no,266781,no,6,may,no,yes,unknown,B,1,-1,0,unknown,yes
45,blue-collar,primary,no,578393,no,6,may,no,no,unknown,A,2,-1,0,unknown,yes
57,retired,secondary,no,387215,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
48,blue-collar,secondary,no,172865,no,6,may,no,yes,unknown,A,1,-1,0,unknown,yes
60,retired,secondary,yes,242557,no,6,may,no,no,unknown,B,1,-1,0,unknown,no
26,admin.,secondary,no,239676,no,6,may,no,yes,unknown,A,1,-1,0,unknown,yes
58,retired,secondary,no,405199,no,6,may,no,no,unknown,B,1,-1,0,unknown,yes
34,admin.,secondary,no,741276,no,6,may,yes,no,unknown,B,1,-1,0,unknown,yes
55,unemployed,secondary,no,651560,no,6,may,yes,no,unknown,B,1,-1,0,unknown,yes
41,blue-collar,primary,no,514837,yes,6,may,yes,no,unknown,B,1,-1,0,unknown,yes
50,management,secondary,no,452102,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
49,entrepreneur,secondary,no,678686,yes,6,may,no,no,unknown,A,3,-1,0,unknown,yes
44,admin.,unknown,no,236591,yes,6,may,no,no,unknown,A,2,-1,0,unknown,no
44,blue-collar,primary,no,769335,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
31,technician,secondary,no,885566,yes,6,may,no,no,unknown,A,1,-1,0,unknown,yes
34,blue-collar,tertiary,no,714757,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
46,management,unknown,no,798849,no,6,may,no,no,unknown,C,1,-1,0,unknown,yes
42,management,tertiary,no,355468,no,6,may,no,no,unknown,C,1,-1,0,unknown,no
52,admin.,secondary,no,763064,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
29,management,tertiary,no,482176,no,6,may,no,no,unknown,B,1,-1,0,unknown,yes
53,retired,primary,no,387766,no,6,may,no,no,unknown,A,2,-1,0,unknown,yes
43,blue-collar,secondary,no,741657,no,6,may,no,no,unknown,C,2,-1,0,unknown,yes
38,management,secondary,no,986917,no,6,may,no,yes,unknown,A,2,-1,0,unknown,yes
46,management,tertiary,no,885866,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
48,management,unknown,no,524834,no,6,may,no,no,unknown,B,1,-1,0,unknown,yes
30,admin.,secondary,no,232668,yes,6,may,no,no,unknown,A,1,-1,0,unknown,yes
44,blue-collar,primary,no,329094,no,6,may,no,no,unknown,A,1,-1,0,unknown,no
31,housemaid,primary,no,689935,no,6,may,no,no,unknown,A,3,-1,0,unknown,yes
42,services,secondary,no,894535,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
40,management,tertiary,no,644027,no,6,may,no,no,unknown,B,1,-1,0,unknown,yes
52,admin.,secondary,no,906111,no,6,may,yes,yes,unknown,B,1,-1,0,unknown,yes
45,blue-collar,secondary,no,575397,no,6,may,no,no,unknown,A,2,-1,0,unknown,yes
48,blue-collar,secondary,no,719130,no,6,may,no,no,unknown,B,1,-1,0,unknown,yes
45,blue-collar,primary,no,685451,no,6,may,no,no,unknown,A,2,-1,0,unknown,yes
34,blue-collar,unknown,no,758763,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
34,blue-collar,primary,no,789182,no,6,may,no,no,unknown,A,2,-1,0,unknown,yes
46,blue-collar,secondary,no,0,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
49,services,secondary,no,526519,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
50,technician,primary,no,756390,no,6,may,yes,yes,unknown,B,1,-1,0,unknown,yes
34,admin.,secondary,no,320473,no,6,may,yes,yes,unknown,B,1,-1,0,unknown,yes
40,unemployed,secondary,no,899283,no,6,may,no,no,unknown,B,1,-1,0,unknown,yes
36,admin.,secondary,no,265340,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
59,blue-collar,unknown,no,317325,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
45,blue-collar,secondary,no,489829,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
36,self-employed,tertiary,no,773316,no,6,may,yes,yes,unknown,B,1,-1,0,unknown,yes
56,services,secondary,no,593489,no,6,may,no,yes,unknown,A,1,-1,0,unknown,yes
42,services,secondary,no,468549,yes,6,may,no,no,unknown,A,2,-1,0,unknown,yes
30,admin.,secondary,no,436876,no,6,may,no,yes,unknown,B,2,-1,0,unknown,yes
30,student,tertiary,no,629710,no,6,may,yes,no,unknown,B,1,-1,0,unknown,yes
47,self-employed,unknown,no,408186,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
33,blue-collar,secondary,no,581124,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
36,admin.,secondary,no,183524,no,6,may,no,no,unknown,A,2,-1,0,unknown,yes
39,services,primary,no,679361,no,6,may,no,no,unknown,A,2,-1,0,unknown,yes
56,admin.,secondary,no,639653,no,6,may,no,no,unknown,B,2,-1,0,unknown,yes
39,blue-collar,unknown,no,569039,no,6,may,yes,yes,unknown,A,2,-1,0,unknown,yes
42,technician,secondary,no,272300,no,6,may,no,yes,unknown,A,2,-1,0,unknown,yes
52,blue-collar,secondary,no,1031681,no,6,may,yes,no,unknown,B,1,-1,0,unknown,no
36,admin.,secondary,no,1211429,no,6,may,yes,no,unknown,A,1,-1,0,unknown,yes
35,entrepreneur,secondary,yes,715087,no,6,may,yes,no,unknown,B,2,-1,0,unknown,yes
47,technician,secondary,no,239212,no,6,may,no,no,unknown,A,2,-1,0,unknown,yes
59,services,secondary,no,536931,yes,6,may,yes,no,unknown,A,1,-1,0,unknown,yes
57,blue-collar,primary,no,659723,yes,6,may,no,no,unknown,A,1,-1,0,unknown,yes
38,management,unknown,no,315125,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
46,unemployed,secondary,no,991866,no,6,may,no,yes,unknown,A,1,-1,0,unknown,yes
34,blue-collar,secondary,no,402861,no,6,may,no,no,unknown,A,1,-1,0,unknown,no
28,services,secondary,no,1602902,no,6,may,yes,no,unknown,B,3,-1,0,unknown,yes
38,technician,unknown,no,689035,no,6,may,no,no,unknown,A,1,-1,0,unknown,yes
56,blue-collar,secondary,no,676472,no,6,may,no,no,unknown,B,1,-1,0,unknown,yes
41,blue-collar,primary,yes,661320,yes,6,may,no,no,unknown,A,1,-1,0,unknown,yes
52,technician,unknown,no,816091,no,6,may,no,yes,unknown,A,1,-1,0,unknown,no
54,services,secondary,no,851051,no,6,may,no,no,unknown,A,1,-1,0,unknown,no
61,retired,secondary,no,588419,yes,6,may,no,no,unknown,A,1,-1,0,unknown,yes
